vin	V(in)	V(out)
5.130000000000044e-002	5.130000e-002	1.800000e+000
5.140000000000045e-002	5.140000e-002	1.800000e+000
5.150000000000045e-002	5.150000e-002	1.800000e+000
5.160000000000045e-002	5.160000e-002	1.800000e+000
5.170000000000045e-002	5.170000e-002	1.800000e+000
5.180000000000046e-002	5.180000e-002	1.800000e+000
5.190000000000046e-002	5.190000e-002	1.800000e+000
5.200000000000046e-002	5.200000e-002	1.800000e+000
5.210000000000047e-002	5.210000e-002	1.800000e+000
5.220000000000047e-002	5.220000e-002	1.800000e+000
5.230000000000047e-002	5.230000e-002	1.800000e+000
5.240000000000047e-002	5.240000e-002	1.800000e+000
5.250000000000048e-002	5.250000e-002	1.800000e+000
5.260000000000048e-002	5.260000e-002	1.800000e+000
5.270000000000048e-002	5.270000e-002	1.800000e+000
5.280000000000049e-002	5.280000e-002	1.800000e+000
5.290000000000049e-002	5.290000e-002	1.800000e+000
5.300000000000049e-002	5.300000e-002	1.800000e+000
5.310000000000049e-002	5.310000e-002	1.800000e+000
5.320000000000050e-002	5.320000e-002	1.800000e+000
5.330000000000050e-002	5.330000e-002	1.800000e+000
5.340000000000050e-002	5.340000e-002	1.800000e+000
5.350000000000051e-002	5.350000e-002	1.800000e+000
5.360000000000051e-002	5.360000e-002	1.800000e+000
5.370000000000051e-002	5.370000e-002	1.800000e+000
5.380000000000051e-002	5.380000e-002	1.800000e+000
5.390000000000052e-002	5.390000e-002	1.800000e+000
5.400000000000052e-002	5.400000e-002	1.800000e+000
5.410000000000052e-002	5.410000e-002	1.800000e+000
5.420000000000053e-002	5.420000e-002	1.800000e+000
5.430000000000053e-002	5.430000e-002	1.800000e+000
5.440000000000053e-002	5.440000e-002	1.800000e+000
5.450000000000053e-002	5.450000e-002	1.800000e+000
5.460000000000054e-002	5.460000e-002	1.800000e+000
5.470000000000054e-002	5.470000e-002	1.800000e+000
5.480000000000054e-002	5.480000e-002	1.800000e+000
5.490000000000055e-002	5.490000e-002	1.800000e+000
5.500000000000055e-002	5.500000e-002	1.800000e+000
5.510000000000055e-002	5.510000e-002	1.800000e+000
5.520000000000055e-002	5.520000e-002	1.800000e+000
5.530000000000056e-002	5.530000e-002	1.800000e+000
5.540000000000056e-002	5.540000e-002	1.800000e+000
5.550000000000056e-002	5.550000e-002	1.800000e+000
5.560000000000057e-002	5.560000e-002	1.800000e+000
5.570000000000057e-002	5.570000e-002	1.800000e+000
5.580000000000057e-002	5.580000e-002	1.800000e+000
5.590000000000057e-002	5.590000e-002	1.800000e+000
5.600000000000058e-002	5.600000e-002	1.800000e+000
5.610000000000058e-002	5.610000e-002	1.800000e+000
5.620000000000058e-002	5.620000e-002	1.800000e+000
5.630000000000059e-002	5.630000e-002	1.800000e+000
5.640000000000059e-002	5.640000e-002	1.800000e+000
5.650000000000059e-002	5.650000e-002	1.800000e+000
5.660000000000059e-002	5.660000e-002	1.800000e+000
5.670000000000060e-002	5.670000e-002	1.800000e+000
5.680000000000060e-002	5.680000e-002	1.800000e+000
5.690000000000060e-002	5.690000e-002	1.800000e+000
5.700000000000061e-002	5.700000e-002	1.800000e+000
5.710000000000061e-002	5.710000e-002	1.800000e+000
5.720000000000061e-002	5.720000e-002	1.800000e+000
5.730000000000061e-002	5.730000e-002	1.800000e+000
5.740000000000062e-002	5.740000e-002	1.800000e+000
5.750000000000062e-002	5.750000e-002	1.800000e+000
5.760000000000062e-002	5.760000e-002	1.800000e+000
5.770000000000063e-002	5.770000e-002	1.800000e+000
5.780000000000063e-002	5.780000e-002	1.800000e+000
5.790000000000063e-002	5.790000e-002	1.800000e+000
5.800000000000063e-002	5.800000e-002	1.800000e+000
5.810000000000064e-002	5.810000e-002	1.800000e+000
5.820000000000064e-002	5.820000e-002	1.800000e+000
5.830000000000064e-002	5.830000e-002	1.800000e+000
5.840000000000065e-002	5.840000e-002	1.800000e+000
5.850000000000065e-002	5.850000e-002	1.800000e+000
5.860000000000065e-002	5.860000e-002	1.800000e+000
5.870000000000065e-002	5.870000e-002	1.800000e+000
5.880000000000066e-002	5.880000e-002	1.800000e+000
5.890000000000066e-002	5.890000e-002	1.800000e+000
5.900000000000066e-002	5.900000e-002	1.800000e+000
5.910000000000067e-002	5.910000e-002	1.800000e+000
5.920000000000067e-002	5.920000e-002	1.800000e+000
5.930000000000067e-002	5.930000e-002	1.800000e+000
5.940000000000067e-002	5.940000e-002	1.800000e+000
5.950000000000068e-002	5.950000e-002	1.800000e+000
5.960000000000068e-002	5.960000e-002	1.800000e+000
5.970000000000068e-002	5.970000e-002	1.800000e+000
5.980000000000069e-002	5.980000e-002	1.800000e+000
5.990000000000069e-002	5.990000e-002	1.800000e+000
6.000000000000069e-002	6.000000e-002	1.800000e+000
6.010000000000070e-002	6.010000e-002	1.800000e+000
6.020000000000070e-002	6.020000e-002	1.800000e+000
6.030000000000070e-002	6.030000e-002	1.800000e+000
6.040000000000070e-002	6.040000e-002	1.800000e+000
6.050000000000071e-002	6.050000e-002	1.800000e+000
6.060000000000071e-002	6.060000e-002	1.800000e+000
6.070000000000071e-002	6.070000e-002	1.800000e+000
6.080000000000072e-002	6.080000e-002	1.800000e+000
6.090000000000072e-002	6.090000e-002	1.800000e+000
6.100000000000072e-002	6.100000e-002	1.800000e+000
6.110000000000072e-002	6.110000e-002	1.800000e+000
6.120000000000073e-002	6.120000e-002	1.800000e+000
6.130000000000073e-002	6.130000e-002	1.800000e+000
6.140000000000073e-002	6.140000e-002	1.800000e+000
6.150000000000074e-002	6.150000e-002	1.800000e+000
6.160000000000074e-002	6.160000e-002	1.800000e+000
6.170000000000074e-002	6.170000e-002	1.800000e+000
6.180000000000074e-002	6.180000e-002	1.800000e+000
6.190000000000075e-002	6.190000e-002	1.800000e+000
6.200000000000075e-002	6.200000e-002	1.800000e+000
6.210000000000075e-002	6.210000e-002	1.800000e+000
6.220000000000076e-002	6.220000e-002	1.800000e+000
6.230000000000076e-002	6.230000e-002	1.800000e+000
6.240000000000076e-002	6.240000e-002	1.800000e+000
6.250000000000076e-002	6.250000e-002	1.800000e+000
6.260000000000077e-002	6.260000e-002	1.800000e+000
6.270000000000077e-002	6.270000e-002	1.800000e+000
6.280000000000077e-002	6.280000e-002	1.800000e+000
6.290000000000078e-002	6.290000e-002	1.800000e+000
6.300000000000078e-002	6.300000e-002	1.800000e+000
6.310000000000078e-002	6.310000e-002	1.800000e+000
6.320000000000078e-002	6.320000e-002	1.800000e+000
6.330000000000079e-002	6.330000e-002	1.800000e+000
6.340000000000079e-002	6.340000e-002	1.800000e+000
6.350000000000079e-002	6.350000e-002	1.800000e+000
6.360000000000080e-002	6.360000e-002	1.800000e+000
6.370000000000080e-002	6.370000e-002	1.800000e+000
6.380000000000080e-002	6.380000e-002	1.800000e+000
6.390000000000080e-002	6.390000e-002	1.800000e+000
6.400000000000081e-002	6.400000e-002	1.800000e+000
6.410000000000081e-002	6.410000e-002	1.800000e+000
6.420000000000081e-002	6.420000e-002	1.800000e+000
6.430000000000082e-002	6.430000e-002	1.800000e+000
6.440000000000082e-002	6.440000e-002	1.800000e+000
6.450000000000082e-002	6.450000e-002	1.800000e+000
6.460000000000082e-002	6.460000e-002	1.800000e+000
6.470000000000083e-002	6.470000e-002	1.800000e+000
6.480000000000083e-002	6.480000e-002	1.800000e+000
6.490000000000083e-002	6.490000e-002	1.800000e+000
6.500000000000084e-002	6.500000e-002	1.800000e+000
6.510000000000084e-002	6.510000e-002	1.800000e+000
6.520000000000084e-002	6.520000e-002	1.800000e+000
6.530000000000084e-002	6.530000e-002	1.800000e+000
6.540000000000085e-002	6.540000e-002	1.800000e+000
6.550000000000085e-002	6.550000e-002	1.800000e+000
6.560000000000085e-002	6.560000e-002	1.800000e+000
6.570000000000086e-002	6.570000e-002	1.800000e+000
6.580000000000086e-002	6.580000e-002	1.800000e+000
6.590000000000086e-002	6.590000e-002	1.800000e+000
6.600000000000086e-002	6.600000e-002	1.800000e+000
6.610000000000087e-002	6.610000e-002	1.800000e+000
6.620000000000087e-002	6.620000e-002	1.800000e+000
6.630000000000087e-002	6.630000e-002	1.800000e+000
6.640000000000088e-002	6.640000e-002	1.800000e+000
6.650000000000088e-002	6.650000e-002	1.800000e+000
6.660000000000088e-002	6.660000e-002	1.800000e+000
6.670000000000088e-002	6.670000e-002	1.800000e+000
6.680000000000089e-002	6.680000e-002	1.800000e+000
6.690000000000089e-002	6.690000e-002	1.800000e+000
6.700000000000089e-002	6.700000e-002	1.800000e+000
6.710000000000090e-002	6.710000e-002	1.800000e+000
6.720000000000090e-002	6.720000e-002	1.800000e+000
6.730000000000090e-002	6.730000e-002	1.800000e+000
6.740000000000090e-002	6.740000e-002	1.800000e+000
6.750000000000091e-002	6.750000e-002	1.800000e+000
6.760000000000091e-002	6.760000e-002	1.800000e+000
6.770000000000091e-002	6.770000e-002	1.800000e+000
6.780000000000092e-002	6.780000e-002	1.800000e+000
6.790000000000092e-002	6.790000e-002	1.800000e+000
6.800000000000092e-002	6.800000e-002	1.800000e+000
6.810000000000092e-002	6.810000e-002	1.800000e+000
6.820000000000093e-002	6.820000e-002	1.800000e+000
6.830000000000093e-002	6.830000e-002	1.800000e+000
6.840000000000093e-002	6.840000e-002	1.800000e+000
6.850000000000094e-002	6.850000e-002	1.800000e+000
6.860000000000094e-002	6.860000e-002	1.800000e+000
6.870000000000094e-002	6.870000e-002	1.800000e+000
6.880000000000094e-002	6.880000e-002	1.800000e+000
6.890000000000095e-002	6.890000e-002	1.800000e+000
6.900000000000095e-002	6.900000e-002	1.800000e+000
6.910000000000095e-002	6.910000e-002	1.800000e+000
6.920000000000096e-002	6.920000e-002	1.800000e+000
6.930000000000096e-002	6.930000e-002	1.800000e+000
6.940000000000096e-002	6.940000e-002	1.800000e+000
6.950000000000096e-002	6.950000e-002	1.800000e+000
6.960000000000097e-002	6.960000e-002	1.800000e+000
6.970000000000097e-002	6.970000e-002	1.800000e+000
6.980000000000097e-002	6.980000e-002	1.800000e+000
6.990000000000098e-002	6.990000e-002	1.800000e+000
7.000000000000098e-002	7.000000e-002	1.800000e+000
7.010000000000098e-002	7.010000e-002	1.800000e+000
7.020000000000098e-002	7.020000e-002	1.800000e+000
7.030000000000099e-002	7.030000e-002	1.800000e+000
7.040000000000099e-002	7.040000e-002	1.800000e+000
7.050000000000099e-002	7.050000e-002	1.800000e+000
7.060000000000100e-002	7.060000e-002	1.800000e+000
7.070000000000100e-002	7.070000e-002	1.800000e+000
7.080000000000100e-002	7.080000e-002	1.800000e+000
7.090000000000100e-002	7.090000e-002	1.800000e+000
7.100000000000101e-002	7.100000e-002	1.800000e+000
7.110000000000101e-002	7.110000e-002	1.800000e+000
7.120000000000101e-002	7.120000e-002	1.800000e+000
7.130000000000102e-002	7.130000e-002	1.800000e+000
7.140000000000102e-002	7.140000e-002	1.800000e+000
7.150000000000102e-002	7.150000e-002	1.800000e+000
7.160000000000102e-002	7.160000e-002	1.800000e+000
7.170000000000103e-002	7.170000e-002	1.800000e+000
7.180000000000103e-002	7.180000e-002	1.800000e+000
7.190000000000103e-002	7.190000e-002	1.800000e+000
7.200000000000104e-002	7.200000e-002	1.800000e+000
7.210000000000104e-002	7.210000e-002	1.800000e+000
7.220000000000104e-002	7.220000e-002	1.800000e+000
7.230000000000104e-002	7.230000e-002	1.800000e+000
7.240000000000105e-002	7.240000e-002	1.800000e+000
7.250000000000105e-002	7.250000e-002	1.800000e+000
7.260000000000105e-002	7.260000e-002	1.800000e+000
7.270000000000106e-002	7.270000e-002	1.800000e+000
7.280000000000106e-002	7.280000e-002	1.800000e+000
7.290000000000106e-002	7.290000e-002	1.800000e+000
7.300000000000106e-002	7.300000e-002	1.800000e+000
7.310000000000107e-002	7.310000e-002	1.800000e+000
7.320000000000107e-002	7.320000e-002	1.800000e+000
7.330000000000107e-002	7.330000e-002	1.800000e+000
7.340000000000108e-002	7.340000e-002	1.800000e+000
7.350000000000108e-002	7.350000e-002	1.800000e+000
7.360000000000108e-002	7.360000e-002	1.800000e+000
7.370000000000108e-002	7.370000e-002	1.800000e+000
7.380000000000109e-002	7.380000e-002	1.800000e+000
7.390000000000109e-002	7.390000e-002	1.800000e+000
7.400000000000109e-002	7.400000e-002	1.800000e+000
7.410000000000110e-002	7.410000e-002	1.800000e+000
7.420000000000110e-002	7.420000e-002	1.800000e+000
7.430000000000110e-002	7.430000e-002	1.800000e+000
7.440000000000110e-002	7.440000e-002	1.800000e+000
7.450000000000111e-002	7.450000e-002	1.800000e+000
7.460000000000111e-002	7.460000e-002	1.800000e+000
7.470000000000111e-002	7.470000e-002	1.800000e+000
7.480000000000112e-002	7.480000e-002	1.800000e+000
7.490000000000112e-002	7.490000e-002	1.800000e+000
7.500000000000112e-002	7.500000e-002	1.800000e+000
7.510000000000112e-002	7.510000e-002	1.800000e+000
7.520000000000113e-002	7.520000e-002	1.800000e+000
7.530000000000113e-002	7.530000e-002	1.800000e+000
7.540000000000113e-002	7.540000e-002	1.800000e+000
7.550000000000114e-002	7.550000e-002	1.800000e+000
7.560000000000114e-002	7.560000e-002	1.800000e+000
7.570000000000114e-002	7.570000e-002	1.800000e+000
7.580000000000114e-002	7.580000e-002	1.800000e+000
7.590000000000115e-002	7.590000e-002	1.800000e+000
7.600000000000115e-002	7.600000e-002	1.800000e+000
7.610000000000115e-002	7.610000e-002	1.800000e+000
7.620000000000116e-002	7.620000e-002	1.800000e+000
7.630000000000116e-002	7.630000e-002	1.800000e+000
7.640000000000116e-002	7.640000e-002	1.800000e+000
7.650000000000116e-002	7.650000e-002	1.800000e+000
7.660000000000117e-002	7.660000e-002	1.800000e+000
7.670000000000117e-002	7.670000e-002	1.800000e+000
7.680000000000117e-002	7.680000e-002	1.800000e+000
7.690000000000118e-002	7.690000e-002	1.800000e+000
7.700000000000118e-002	7.700000e-002	1.800000e+000
7.710000000000118e-002	7.710000e-002	1.800000e+000
7.720000000000118e-002	7.720000e-002	1.800000e+000
7.730000000000119e-002	7.730000e-002	1.800000e+000
7.740000000000119e-002	7.740000e-002	1.800000e+000
7.750000000000119e-002	7.750000e-002	1.800000e+000
7.760000000000120e-002	7.760000e-002	1.800000e+000
7.770000000000120e-002	7.770000e-002	1.800000e+000
7.780000000000120e-002	7.780000e-002	1.800000e+000
7.790000000000120e-002	7.790000e-002	1.800000e+000
7.800000000000121e-002	7.800000e-002	1.800000e+000
7.810000000000121e-002	7.810000e-002	1.800000e+000
7.820000000000121e-002	7.820000e-002	1.800000e+000
7.830000000000122e-002	7.830000e-002	1.800000e+000
7.840000000000122e-002	7.840000e-002	1.800000e+000
7.850000000000122e-002	7.850000e-002	1.800000e+000
7.860000000000122e-002	7.860000e-002	1.800000e+000
7.870000000000123e-002	7.870000e-002	1.800000e+000
7.880000000000123e-002	7.880000e-002	1.800000e+000
7.890000000000123e-002	7.890000e-002	1.800000e+000
7.900000000000124e-002	7.900000e-002	1.800000e+000
7.910000000000124e-002	7.910000e-002	1.800000e+000
7.920000000000124e-002	7.920000e-002	1.800000e+000
7.930000000000124e-002	7.930000e-002	1.800000e+000
7.940000000000125e-002	7.940000e-002	1.800000e+000
7.950000000000125e-002	7.950000e-002	1.800000e+000
7.960000000000125e-002	7.960000e-002	1.800000e+000
7.970000000000126e-002	7.970000e-002	1.800000e+000
7.980000000000126e-002	7.980000e-002	1.800000e+000
7.990000000000126e-002	7.990000e-002	1.800000e+000
8.000000000000127e-002	8.000000e-002	1.800000e+000
8.010000000000127e-002	8.010000e-002	1.800000e+000
8.020000000000127e-002	8.020000e-002	1.800000e+000
8.030000000000127e-002	8.030000e-002	1.800000e+000
8.040000000000128e-002	8.040000e-002	1.800000e+000
8.050000000000128e-002	8.050000e-002	1.800000e+000
8.060000000000128e-002	8.060000e-002	1.800000e+000
8.070000000000129e-002	8.070000e-002	1.800000e+000
8.080000000000129e-002	8.080000e-002	1.800000e+000
8.090000000000129e-002	8.090000e-002	1.800000e+000
8.100000000000129e-002	8.100000e-002	1.800000e+000
8.110000000000130e-002	8.110000e-002	1.800000e+000
8.120000000000130e-002	8.120000e-002	1.800000e+000
8.130000000000130e-002	8.130000e-002	1.800000e+000
8.140000000000131e-002	8.140000e-002	1.800000e+000
8.150000000000131e-002	8.150000e-002	1.800000e+000
8.160000000000131e-002	8.160000e-002	1.800000e+000
8.170000000000131e-002	8.170000e-002	1.800000e+000
8.180000000000132e-002	8.180000e-002	1.800000e+000
8.190000000000132e-002	8.190000e-002	1.800000e+000
8.200000000000132e-002	8.200000e-002	1.800000e+000
8.210000000000133e-002	8.210000e-002	1.800000e+000
8.220000000000133e-002	8.220000e-002	1.800000e+000
8.230000000000133e-002	8.230000e-002	1.800000e+000
8.240000000000133e-002	8.240000e-002	1.800000e+000
8.250000000000134e-002	8.250000e-002	1.800000e+000
8.260000000000134e-002	8.260000e-002	1.800000e+000
8.270000000000134e-002	8.270000e-002	1.800000e+000
8.280000000000135e-002	8.280000e-002	1.800000e+000
8.290000000000135e-002	8.290000e-002	1.800000e+000
8.300000000000135e-002	8.300000e-002	1.800000e+000
8.310000000000135e-002	8.310000e-002	1.800000e+000
8.320000000000136e-002	8.320000e-002	1.800000e+000
8.330000000000136e-002	8.330000e-002	1.800000e+000
8.340000000000136e-002	8.340000e-002	1.800000e+000
8.350000000000137e-002	8.350000e-002	1.800000e+000
8.360000000000137e-002	8.360000e-002	1.800000e+000
8.370000000000137e-002	8.370000e-002	1.800000e+000
8.380000000000137e-002	8.380000e-002	1.800000e+000
8.390000000000138e-002	8.390000e-002	1.800000e+000
8.400000000000138e-002	8.400000e-002	1.800000e+000
8.410000000000138e-002	8.410000e-002	1.800000e+000
8.420000000000139e-002	8.420000e-002	1.800000e+000
8.430000000000139e-002	8.430000e-002	1.800000e+000
8.440000000000139e-002	8.440000e-002	1.800000e+000
8.450000000000139e-002	8.450000e-002	1.800000e+000
8.460000000000140e-002	8.460000e-002	1.800000e+000
8.470000000000140e-002	8.470000e-002	1.800000e+000
8.480000000000140e-002	8.480000e-002	1.800000e+000
8.490000000000141e-002	8.490000e-002	1.800000e+000
8.500000000000141e-002	8.500000e-002	1.800000e+000
8.510000000000141e-002	8.510000e-002	1.800000e+000
8.520000000000141e-002	8.520000e-002	1.800000e+000
8.530000000000142e-002	8.530000e-002	1.800000e+000
8.540000000000142e-002	8.540000e-002	1.800000e+000
8.550000000000142e-002	8.550000e-002	1.800000e+000
8.560000000000143e-002	8.560000e-002	1.800000e+000
8.570000000000143e-002	8.570000e-002	1.800000e+000
8.580000000000143e-002	8.580000e-002	1.800000e+000
8.590000000000143e-002	8.590000e-002	1.800000e+000
8.600000000000144e-002	8.600000e-002	1.800000e+000
8.610000000000144e-002	8.610000e-002	1.800000e+000
8.620000000000144e-002	8.620000e-002	1.800000e+000
8.630000000000145e-002	8.630000e-002	1.800000e+000
8.640000000000145e-002	8.640000e-002	1.800000e+000
8.650000000000145e-002	8.650000e-002	1.800000e+000
